""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YNL145W"	2413.03716926384	8.32408023278959	0.276755198506988	30.0774123763366	9.56774641748824e-199	6.33958877622771e-195
"YFL026W"	4197.51253798398	6.61176940373744	0.227475625935579	29.0658367310522	9.70712177311038e-186	3.21596944343147e-182
"YDR461W"	1514.02628351741	7.8601913232429	0.275737299733666	28.5060865208843	9.84645448417294e-179	2.17475358040433e-175
"YIL015W"	1583.73013493149	5.08914371129392	0.180349825314392	28.2181793213403	3.49928774057998e-175	5.79657014227074e-172
"YHR092C"	12145.0880189607	-6.14044997049482	0.220965778800121	-27.7891445627393	5.86768663494475e-170	7.77585832862878e-167
"YKL178C"	1587.02089157903	-4.95192955470081	0.19176797703574	-25.8225050461783	4.95597229068513e-147	5.47304539967994e-144
"YOR153W"	15556.3791671406	2.86157008885747	0.115384481901732	24.8003027937027	8.89773533653562e-136	8.42234204855501e-133
"YPL187W"	8784.6544879819	-12.2163693900274	0.508085080902831	-24.043944310114	9.65876732542373e-128	7.9998740372822e-125
"YDL215C"	4286.19315065924	-2.99588987550247	0.127231784082934	-23.5467096299588	1.35668085017523e-122	9.98818590362338e-120
"YLR040C"	1673.80266675814	-3.17645064020039	0.155055568357271	-20.4858856334741	2.87704082042713e-93	1.90632724761502e-90
"YGL032C"	627.421721679347	7.57835378978193	0.409006595324097	18.5286835870625	1.21216267106363e-76	7.30162714406145e-74
"YPL134C"	1194.66018343934	-2.86798329614099	0.159512986729617	-17.9796225683015	2.81401588219772e-72	1.55380576962017e-69
"YDR277C"	1674.10808438486	-3.31607796728366	0.190331385815635	-17.4226544564531	5.55396349303511e-68	2.83081246960389e-65
"YMR303C"	6815.79613403555	-4.96483484065249	0.28702230164934	-17.2977319606269	4.89274919070065e-67	2.31566829554161e-64
"YMR102C"	1087.17967964568	1.99579722782342	0.117928188849594	16.923835151652	3.00228008020871e-64	1.32620718743086e-61
"YBR298C"	736.590058604381	-2.48428029134147	0.148826708983061	-16.6924358424416	1.48774911055011e-62	6.16114100406563e-60
"YDR028C"	779.229508383023	9.30400442190971	0.561864257080613	16.5591676364187	1.37482823591921e-61	5.35859523011804e-59
"YKR075C"	3145.99920958459	-2.92049289892126	0.192332938126061	-15.1845696705735	4.47490300615603e-52	1.64726151771055e-49
"YPR030W"	724.080502037404	-2.26587506529654	0.149339599853956	-15.1726338326366	5.36788343317839e-52	1.87197871727579e-49
"YBR296C"	599.679750255052	-4.4965038625405	0.303600882227733	-14.8105757451905	1.25163627658438e-49	3.94921046126101e-47
"YDR216W"	1456.69547901039	-1.83654139452538	0.123979499664232	-14.8132667053764	1.20251280382078e-49	3.94921046126101e-47
"YKL217W"	3355.9432081764	-5.63885196715178	0.410391504950185	-13.7401771214447	5.83329112673233e-43	1.75688122753311e-40
"YJR048W"	679.997769744285	-2.35127164079397	0.171400675697002	-13.7179834982126	7.92386600964148e-43	2.28276244260367e-40
"YGR035C"	580.112945120572	1.98908934241283	0.145338898161169	13.6858705245384	1.23321318012056e-42	3.40469605478283e-40
