""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YFL026W"	4292.70478725661	-6.38245851907147	0.164781802578013	-38.7327873540516	0	0
"YGL089C"	2258.72382035674	5.67581069655012	0.143823154693618	39.463817273659	0	0
"YIL015W"	2468.31715841655	-5.67263490575545	0.116217434441095	-48.8105328863598	0	0
"YJR004C"	4562.61575073596	4.11038871726946	0.106299166462836	38.6681180487574	0	0
"YNL145W"	2980.43629631274	-8.80022623000609	0.23961059457615	-36.7272000037099	2.68839245999563e-295	3.49706091196232e-292
"YDR461W"	1602.28210834467	-7.6242747004161	0.223475998134272	-34.1167497362968	4.16391323669867e-255	4.51368194858135e-252
"YKL209C"	1379.27909059093	-4.48616213231516	0.135781326784106	-33.0396103688707	2.19349918274559e-239	2.03807409779676e-236
"YKL178C"	1322.54253384535	4.66183986711387	0.145145643018035	32.1183589819132	2.44379700828784e-226	1.98680696773801e-223
"YGL009C"	3896.48757083309	-2.5677996216328	0.0874604385421136	-29.3595557538436	1.80445633983093e-189	1.30402044825115e-186
"YPL187W"	9497.94907201807	12.1159963479975	0.426387792501518	28.4154390934031	1.303448401856e-177	8.47762840567144e-175
"YLR040C"	1748.44716644979	3.07660167405406	0.109573231818893	28.0780408041554	1.81664210235969e-173	1.07413093034068e-170
"YGL032C"	956.212554145101	-7.58088568117538	0.273615028750348	-27.7063935990604	5.8474434966845e-169	3.169314375203e-166
"YDR028C"	765.131859524292	8.2560710055564	0.399485584771306	20.6667557486029	6.90014031059735e-95	3.45219327539424e-92
"YJL034W"	6323.42475027975	-1.28996262661891	0.0692735321717317	-18.621291367402	2.15943300763918e-77	1.00321087726323e-74
"YJL170C"	191.32532285536	-3.62826842286197	0.212141389466783	-17.1030671194415	1.4079567529727e-65	6.10490048088961e-63
"YKL120W"	1225.85908183667	-1.87802812335393	0.116378124595507	-16.1372949588366	1.39523494072497e-58	5.67163003404701e-56
"YOR338W"	835.402063594986	2.67067851181441	0.172173864226062	15.5115210070899	2.89928695008613e-54	1.10923307784472e-51
"YNL007C"	2084.70646739262	-2.24909981652901	0.145053330765335	-15.5053303820205	3.19270206986472e-54	1.15362968124445e-51
"YER062C"	1661.2918948757	1.37907641298112	0.0926304027651358	14.8879457695738	3.94711523451655e-50	1.35115986764714e-47
"YLL024C"	21969.7618623381	-1.56661941378966	0.113198931263122	-13.8395247756199	1.47176363613148e-43	4.78617534469957e-41
"YLR041W"	180.488435079792	2.81401513574182	0.207462225002024	13.5639880258411	6.54770926348806e-42	2.02791909760602e-39
"YKR093W"	496.730672115512	1.5752610716206	0.118170381173463	13.330422191905	1.54023538743114e-40	4.55349589084188e-38
"YOL077W-A"	630.466990671697	1.40010920408989	0.10719261994926	13.0616193983564	5.45547969649419e-39	1.54271478026079e-36
"YHR071W"	2118.1652986372	1.30570650935978	0.101304126044862	12.8889765929332	5.19283310238246e-38	1.40725777074565e-35
"YOL136C"	1420.19209336163	1.38488293514544	0.107494411065667	12.8833017588183	5.58922903607482e-38	1.45409382602523e-35
"YJL088W"	276.928834384005	-2.17990921572307	0.169867237554719	-12.8330174029048	1.0710990842615e-37	2.67939555539878e-35
"YGR234W"	5543.75101010953	1.37507578329087	0.108726566613712	12.6471002085101	1.1608065224286e-36	2.796253934028e-34
"YKL177W"	97.9363229312949	4.80469975229768	0.391411216478243	12.2753246458504	1.228978512783e-34	2.85474151683594e-32
"YGL028C"	6267.7068546364	0.821521658716517	0.0676113067057599	12.1506549531978	5.6907871119548e-34	1.27630618538462e-31
"YBR039W"	2723.75811871311	1.04522703817683	0.0866176331908425	12.0671392148744	1.5751539571625e-33	3.41493377912829e-31
"YML081C-A"	1124.52766634089	1.10969770844718	0.0930111600156113	11.9308017259533	8.17820300656549e-33	1.71583975337748e-30
"YPL221W"	2037.52022811992	0.882900528919066	0.0757941932311254	11.6486565959844	2.33104540315369e-31	4.73784978190987e-29
"YDR377W"	1038.59170329185	1.05451355847232	0.0908203060378934	11.6109888248157	3.62400229604248e-31	7.14257907074554e-29
"YDR019C"	641.554222461503	-1.2540179925394	0.109037883698999	-11.5007550586835	1.30766445010059e-30	2.50148517160418e-28
"YOL058W"	2378.84032962298	-1.05872080460383	0.0924449911930073	-11.4524409699323	2.28615697599974e-30	4.24833284911494e-28
"YHR208W"	6009.97524993131	-1.32396657152514	0.116467055383347	-11.3677345680918	6.05384532530451e-30	1.09129220307592e-27
"YKL161C"	639.88654399269	2.80369825748542	0.246684187196883	11.3655370023687	6.20815060175416e-30	1.09129220307592e-27
"YDL047W"	881.532933546092	-13.3279405194402	1.18248974012604	-11.271083432842	1.82312583327022e-29	3.12042379462881e-27
"YBR067C"	9821.03460934749	1.8258097511789	0.164302689750154	11.1124763322822	1.09091566233146e-28	1.81931165841124e-26
"YGL125W"	596.389167789316	-1.43655779956272	0.129936190986599	-11.0558712600008	2.05333390590874e-28	3.33872093100761e-26
"YBR115C"	719.533784570328	-13.0350342628954	1.18253631763679	-11.0229462456975	2.96202426409677e-28	4.69878190577692e-26
"YJL159W"	33211.2440665696	1.35587283822139	0.123233583242676	11.0024621742221	3.71838148068427e-28	5.75817932151679e-26
"YMR062C"	1316.13836265691	-0.881074309728374	0.0815644720566343	-10.8021824639115	3.3611774237648e-27	5.08397627073634e-25
"YBR105C"	2108.607133274	2.08692417173627	0.196221790735929	10.6355372861967	2.03651536702619e-26	3.01033998798598e-24
"YBR262C"	600.896102935852	1.11732972448567	0.10573426606374	10.567337969813	4.22312064933143e-26	6.10381704516703e-24
"YDR055W"	2829.01734243985	1.17322297183309	0.113202431923461	10.3639378757016	3.61754960677713e-25	5.11490057445183e-23
"YJR077C"	3470.6918100414	0.814759401526387	0.0792576184865973	10.2798874995741	8.68288929256887e-25	1.20156408423123e-22
"YJL078C"	2286.24635397718	0.884231668251981	0.0860775049899866	10.2725057882991	9.37377209543672e-25	1.27014611893168e-22
"YLR023C"	1151.22523367403	0.995342388865842	0.0969199147540134	10.269740655386	9.6463629165241e-25	1.28040702875659e-22
"YJR121W"	7932.44552323025	0.908954818632985	0.088786983763507	10.2374782890933	1.34701469465095e-24	1.75219671480195e-22
