""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YGR234W"	5609.36844911424	2.87807496996374	0.3080322228596	9.34342174739155	9.32700673670477e-21	5.29680712577464e-17
"YMR011W"	2770.26266406581	-2.7770530981442	0.316714508978331	-8.76831663665338	1.81357222261034e-18	5.14963832610207e-15
"YKR075C"	691.531972660682	-2.84559940234767	0.366844688452735	-7.75695953061154	8.69896728054228e-15	1.64671450620665e-11
"YHR092C"	428.686798574676	-2.23467763324359	0.301751511144962	-7.40568829221222	1.30471969932711e-13	1.85237579311966e-10
"YGL055W"	11488.274807114	1.73521510439806	0.255328316014088	6.79601515212407	1.07552471583951e-11	1.22158097225052e-08
"YPL265W"	1240.26133985704	-1.57269051431662	0.238764013631986	-6.58679878258643	4.49410677232118e-11	4.25367206000199e-08
"YBR067C"	7456.35011870283	1.87237146635843	0.295810841084433	6.32962422707152	2.45758964873244e-10	1.99380737359308e-07
"YPR036W-A"	2103.79301358828	-1.50063823559786	0.243112130835874	-6.17261767415031	6.71685009579483e-10	4.76812396175235e-07
"YJL133C-A"	237.537947848414	-2.22532888094671	0.374242559230115	-5.9462207759711	2.74403990003653e-09	1.73148917692305e-06
"YOL002C"	1424.37525878833	1.3574687586891	0.244602025256761	5.5497036758553	2.86154201186385e-08	1.62506970853748e-05
"YDR277C"	247.503350227159	-1.85932956931601	0.402198347804683	-4.62291697483289	3.78381195507301e-06	0.00195347891753269
"YHR216W"	2432.97300592967	1.24143142495929	0.276697606690418	4.48659979321131	7.23688285748267e-06	0.00342485481230367
"YDR044W"	1798.46300421547	1.10585784066746	0.262938925623802	4.20575933382211	2.60207018745788e-05	0.0113670435342871
"YJL172W"	750.131821503873	-1.05293024059765	0.253235271926244	-4.15791304500554	3.21168221506252e-05	0.0130279594995286
"YOR382W"	556.819244202445	-1.65007873486084	0.402576632440734	-4.09879412239299	4.15308240939373e-05	0.0157235700019647
"YLR460C"	193.107363961874	1.44734062279231	0.357902431266859	4.04395303398524	5.25574519776694e-05	0.018654610611324
"YPR002W"	143.868451050333	-1.4946162530034	0.372904922371655	-4.00803573065682	6.12258588188748e-05	0.0204530383666112
"YDL037C"	498.973212967343	1.48640135948022	0.377305683961672	3.93951488849347	8.16465353802277e-05	0.0257594819124618
"YMR246W"	4933.68479493645	1.10578361037749	0.283152788267017	3.90525418148002	9.4126396601781e-05	0.0267271903150757
"YMR319C"	818.680042232935	1.33284176567249	0.340764445469021	3.91132872984443	9.17897368206223e-05	0.0267271903150757
"YBR177C"	2247.85389088917	1.373522044177	0.35818575145337	3.83466410543638	0.000125736002023008	0.0340026074042221
"YDL223C"	356.387553573303	-1.06817901463186	0.279926587160194	-3.81592554486643	0.000135673413631275	0.0346546320370331
"YJL212C"	1201.13427228864	0.959413608843801	0.251976767282231	3.80754789098946	0.000140351564862081	0.0346546320370331
"YDR342C"	154.586806058115	-3.70808360901565	0.992514625697567	-3.73604933671331	0.000186934007064606	0.0442332594216623
"YOR273C"	1488.20253913828	1.3477481428925	0.361755545875761	3.72557700429937	0.000194868950885764	0.0442664308832101
"YIR035C"	1005.15509561882	1.35923527493684	0.374074125688587	3.6335987484694	0.000279495407414818	0.0610482468734136
"YGL035C"	1032.27893502172	-1.14435195169765	0.31717493691219	-3.60795201171415	0.000308623554211478	0.0649138209024809
"YDL039C"	2047.83468106844	1.42834205239817	0.399565104810209	3.57474172594882	0.000350573790806358	0.0686520192410105
"YGR138C"	1303.21732835456	1.23331913979707	0.344562478078125	3.57937737932519	0.000344413807170599	0.0686520192410105
"YLR168C"	631.214699148843	1.07128383283213	0.302614722935098	3.54009158061317	0.000399988206002989	0.0742149515696037
"YLR413W"	4281.25823569292	0.927199096459	0.262163015446892	3.53672731021371	0.000405117714149976	0.0742149515696037
"YIL064W"	767.037881528091	0.9440404062816	0.269513588783963	3.50275624520857	0.000460470638542701	0.0817191486338749
"YGL039W"	535.191036502742	0.959348561033138	0.275182395089834	3.48622796425606	0.000489883349122731	0.08430447089903
"YBR083W"	1004.79885341011	-1.06440433988891	0.307024732570287	-3.46683581800773	0.000526623448472849	0.0869520565429796
"YNL160W"	4452.58399697462	-0.763627305184066	0.220564863436303	-3.46214393937044	0.000535890469977863	0.0869520565429796
"YGR243W"	111.325264768639	-3.05866760680379	0.886595267410396	-3.44990292553407	0.000560788168595803	0.0884643335959879
"YCR061W"	281.349701868549	-1.07615878956064	0.316210911936684	-3.40329428535381	0.000665785279789325	0.0994998579979888
"YPR156C"	1190.54283155168	0.926364997358305	0.271650272447974	3.41013829660606	0.000649299458729596	0.0994998579979888
"YCR013C"	2892.57987475601	-0.757710582323682	0.225252544285147	-3.36382696465572	0.000768697219640072	0.109135787758399
