""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ETS2-2"	6.91934853817095	0.242629907854895	0.81168984015232	0.298919483591618	0.765001480644118	0.999461098424128
"HRA1"	21.1608313356202	-0.00904487100145597	0.429959686449759	-0.0210365559528169	0.983216494688049	0.999461098424128
"ICR1"	93.1183530924155	0.189092585740398	0.237336537906749	0.796727665315038	0.42560921302964	0.999461098424128
"IRT1"	88.6495214893999	-0.215377743668597	0.233577449469119	-0.922082778787562	0.356485398992714	0.999461098424128
"LSR1"	35.8081300057236	0.747368589221575	0.605732994330392	1.23382512793075	0.217268073850311	0.999461098424128
"NME1"	14.8338529047806	-0.415204301208878	0.624878895563624	-0.66445563157382	0.506398737073002	0.999461098424128
"Q0020"	5.41209754011135	0.401904158352347	1.68639739807016	0.238321144714923	0.811632022638329	0.999461098424128
"Q0045"	0.710606894974385	2.9812919759842	3.82389178857437	0.779648625228407	0.435597726237233	0.999461098424128
"Q0050"	1.06476978959507	1.12778767742043	2.2701719109708	0.49678514299745	0.619340573236759	0.999461098424128
"Q0055"	0.583796025301301	-0.316254028852506	2.48500271180814	-0.127265063876889	0.898730610413574	0.999461098424128
"Q0085"	0.315945262490477	-0.0116885572560562	3.5567962469988	-0.00328626000601494	0.997377948597894	0.999461098424128
"Q0120"	0.149416280315093	-0.97347215283093	4.0804728567969	-0.23856846669361	0.811440219077531	0.999461098424128
"Q0130"	0.118434482495731	0.950081198811559	4.0804728567969	0.232836054093338	0.815888715096264	0.999461098424128
"Q0158"	14.1945802594665	1.99512836392491	0.964167255421304	2.06927620981395	0.038520174777468	0.999461098424128
"Q0250"	0.706825308869274	-0.824499629845152	2.95834462972528	-0.278703036002171	0.780472732407403	0.999461098424128
"Q0275"	0.236868964991462	1.52076005405928	4.06122654839365	0.374458315963879	0.708063363490186	0.999461098424128
"RDN5-1"	11.9626221878655	0.0768491364368426	0.566699132949	0.135608353654846	0.892130901202035	0.999461098424128
"RDN5-2"	0.195968199576198	0.950081198811559	4.0804728567969	0.232836054093338	0.815888715096264	0.999461098424128
"RME2"	149.167799500435	-0.0311694547744899	0.21991400164083	-0.141734744226959	0.887289530046674	0.999461098424128
"RNA170"	8.33963546190122	-0.17931177721381	0.591935805922712	-0.302924363452382	0.761947503813167	0.999461098424128
"RPR1"	13.2379080066304	0.813647781306325	0.498914018666589	1.6308376811718	0.102924574183084	0.999461098424128
"RUF20"	40.6455296727587	0.0644764892876627	0.374597453418933	0.17212207050312	0.863341561946841	0.999461098424128
"RUF21"	1.36298768187966	1.57060867591027	1.5940168256872	0.985314992037905	0.324469370870098	0.999461098424128
"RUF22"	0.395021559989493	-2.08569111717063	4.02041341258303	-0.518775285805899	0.60391745420252	0.999461098424128
