""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YHR092C"	20915.1946905828	8.12994068715015	0.145499675947255	55.8760054565162	0	0
"YJR004C"	4633.54086891192	-4.22616261148237	0.108415940320576	-38.9810077649651	0	0
"YMR303C"	7093.8928383691	4.50462663568588	0.0926074944164453	48.6421392142313	0	0
"YPL187W"	9689.27092647502	-10.9597027816314	0.291962153627788	-37.5380940490101	0	0
"YGL089C"	2298.9912694552	-5.82876286914844	0.16654322574227	-34.9984986970807	2.37129955853679e-268	3.15240563311881e-265
"YDR342C"	3528.58695622738	8.8910893108181	0.267857297539912	33.1933809251297	1.3413698891931e-241	1.48601427557775e-238
"YGL009C"	6209.47497662486	3.29687971983814	0.0993602004162613	33.1810896719827	2.017731375411e-241	1.91598006462241e-238
"YDR277C"	1509.84396839197	4.77708906106009	0.150963497012719	31.6440010703886	9.17041430556856e-220	7.61946798613928e-217
"YLR040C"	1676.98590622827	-4.27143054648017	0.136448151597289	-31.3044222034374	4.06251268896639e-215	3.00039131595107e-212
"YKL178C"	1346.15169593533	-4.7339459067438	0.167060478182198	-28.3367194817969	1.2201203778266e-176	8.11014015141341e-174
"YDL215C"	3726.38262554703	2.6866851253237	0.0962943110741	27.9007668818177	2.61150994615903e-171	1.57806423746537e-168
"YKL217W"	1913.96199158413	5.16084513472196	0.185152847636997	27.8734310629675	5.60255638120249e-171	3.10334935548775e-168
"YNL117W"	997.267027044251	6.25932866612404	0.227640935590471	27.4964985971796	1.93332158780605e-166	9.88522199549756e-164
"YLR377C"	2050.86801881778	5.74675146196472	0.210807796173922	27.2606211262865	1.24366461629801e-163	5.90474193180919e-161
"YNL145W"	799.100432245717	6.86384388936362	0.254310506091882	26.9900130940077	1.9359247687593e-160	8.57872795862871e-158
"YJR095W"	2344.63796015934	6.95863102425246	0.2588623713484	26.8815857167859	3.60597612551883e-159	1.49805770664523e-156
"YLR174W"	1998.22214329946	5.47003715976556	0.203535282592301	26.8751299042462	4.29028716657673e-159	1.6775022821315e-156
"YNR044W"	2438.27120650506	-3.32553518274497	0.131179574200662	-25.3510137001816	8.75806797203449e-142	3.23415987833962e-139
"YPL134C"	1463.0704486559	2.9411364354271	0.117314593003949	25.0705079403728	1.04340601845628e-138	3.65027358140993e-136
"YKR075C"	2567.69601960562	4.49640722161527	0.179477643496529	25.0527426927256	1.62974405826602e-138	5.41645437764712e-136
"YMR011W"	18851.8648257592	4.84179818660504	0.194862676983157	24.8472322230467	2.77027647756704e-136	8.7685846411372e-134
"YFL026W"	1619.011280346	4.91780198991183	0.202961642168446	24.230203980269	1.06929242105606e-129	3.230721237618e-127
"YKL209C"	823.418656662067	3.66841192727178	0.157160679280867	23.3417922603645	1.66981755725762e-120	4.82577274047453e-118
"YIL162W"	6598.54397651257	4.0602258750623	0.174873301817637	23.2181003781607	2.98907351637239e-119	8.27848819305303e-117
"YIL015W"	563.426330855698	3.41182467893017	0.148654025187298	22.9514449718493	1.4253194311055e-116	3.7896393034233e-114
"YJL153C"	4968.81719122747	6.33215623042776	0.280767179204611	22.5530499981023	1.25342547892449e-112	3.20443044554272e-110
"YER065C"	2961.22351680453	3.8970654099139	0.174423829737168	22.342505698827	1.42804182982151e-110	3.515627423268e-108
"YBR297W"	526.278307681114	3.33959328796387	0.150601221463943	22.175074381873	5.97766245104207e-109	1.41905436828845e-106
"YJL191W"	2883.81572839021	-1.9226733867186	0.0894918263614495	-21.4843462793249	2.1811257516637e-102	4.99929064527882e-100
"YDR028C"	780.221027105311	-8.32265248043661	0.401338435727899	-20.737242535323	1.59829146100647e-95	3.54128111377e-93
"YCL027W"	418.143761239091	-2.98233512225531	0.144186139642121	-20.6839237783719	4.83441619192881e-95	1.03659240089519e-92
