""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YAR071W"	8210.84302510195	6.80284606259379	0.169035124917302	40.2451624532001	0	0
"YBR093C"	56744.8642183462	7.10082314527645	0.0991595142362935	71.6101041838047	0	0
"YBR296C"	23681.085100035	8.98721055077391	0.142439246149709	63.0950443343968	0	0
"YDR281C"	2423.77842227294	6.2944850329227	0.148952875953917	42.2582309513116	0	0
"YHR136C"	3920.83635702026	7.29284235435214	0.1693136186356	43.0729814478062	0	0
"YHR215W"	10764.2291399016	6.47998609895943	0.162523540819376	39.8710615476997	0	0
"YML123C"	41311.1257372809	6.05684670894894	0.102373070721107	59.1644527831882	0	0
"YNL160W"	12033.8717237981	-3.76209385484856	0.0842481608013886	-44.6549078230625	0	0
"YPL019C"	14216.555376977	4.09450207254755	0.0932740229010399	43.8975605983207	0	0
"YMR011W"	8362.43297888553	2.98629958710918	0.0865858004731393	34.4894840815798	1.15324918665084e-260	7.83978797085239e-258
"YER072W"	16968.681986647	3.16353159958576	0.0971039327518208	32.5788205475791	8.18381822544447e-233	5.05759966332468e-230
"YPL110C"	2559.77581706027	2.49198616862792	0.0819053850698635	30.4251810366597	2.55183831677804e-203	1.44561640645476e-200
"YJL012C"	13812.6824263164	2.98615297672323	0.107947840379946	27.6629246700334	1.95112869139188e-168	1.02029021877554e-165
"YFL004W"	7444.36656454693	2.03303823339003	0.0746015616275432	27.2519527612599	1.57561706477448e-163	7.65074629024063e-161
"YMR251W"	786.8317414492	2.96903656713289	0.115990313263405	25.5972803555624	1.63570630981794e-144	7.41302099609491e-142
"YOL082W"	2564.214044213	1.98839248327515	0.0841190098424732	23.6378493636426	1.57394125096931e-123	6.68728289005586e-121
"YDR017C"	4285.43910306231	1.85638031940597	0.0786987346723571	23.5884392186807	5.06521585324572e-123	2.02549043355085e-120
"YGR233C"	2493.72174563901	2.17040395523273	0.0959947656064328	22.6096073209984	3.48626479844485e-113	1.31664600554601e-110
"YOR153W"	38247.2842641342	-3.08749448292676	0.137235046660834	-22.4978572023024	4.35604103546357e-112	1.55854562942534e-109
"YCL030C"	13306.018369278	-2.22567813189614	0.105059536928998	-21.1849223493181	1.31542496381289e-99	4.47112945200002e-97
"YJL088W"	2226.34504014434	-1.87084164588985	0.0900662571592218	-20.7718373661572	7.78237304815554e-96	2.51926533244578e-93
"YGR035C"	729.917105393107	-2.49973211882258	0.122543119043941	-20.3987962631034	1.7138252890061e-92	5.29572014302884e-90
"YJL117W"	4455.85217122652	1.6656175693813	0.0832713913719727	20.0022785969913	5.26129497442693e-89	1.55505579287627e-86
"YDR011W"	6369.21871119162	-1.67016472650116	0.0859811005814687	-19.4247888804198	4.76340137497786e-84	1.34923343946248e-81
"YHR137W"	638.520291657648	4.28506344376883	0.226558558851964	18.9137124877667	8.79420269975964e-80	2.39131959811864e-77
"YGL009C"	14177.0013281576	1.80259168005022	0.0961780943941753	18.7422270258599	2.24050889685478e-78	5.85806903108416e-76
"YBL043W"	1021.73925678549	-2.85994409098346	0.153255768190127	-18.661249261662	1.0231114519004e-77	2.57596727778478e-75
"YHR210C"	666.247496404516	2.65882286964431	0.144197028613686	18.4388187135775	6.4126964232188e-76	1.55691108160862e-73
"YDR133C"	16328.4903547276	1.63726120904156	0.0895627263380589	18.280609311307	1.1809933474341e-74	2.76841130201965e-72
"YKL120W"	3821.65253172044	1.58643435696895	0.0924487241371522	17.1601541478863	5.27733880275463e-66	1.1958449727042e-63
