	18607X10	18607X11	18607X12	18607X13	18607X14	18607X15	18607X16	18607X17	18607X18	18607X19	18607X1	18607X20	18607X21	18607X22	18607X23	18607X24	18607X25	18607X26	18607X27	18607X28	18607X29	18607X2	18607X30	18607X3	18607X4	18607X5	18607X6	18607X7	18607X8	18607X9
YDL143W	260.98623169933535	263.9014530758745	264.55380314396336	225.4956241619398	229.70822682194571	253.2649717581666	276.9184846933731	199.83808100038334	200.7275860324195	271.61966359029617	296.70522845847296	287.6704993067666	270.5968017221299	283.92227402842553	275.8762856214245	289.08710064902266	259.87942024263407	259.6122226997355	255.9148543807974	254.97237316153254	249.81873813858027	290.9646773910331	242.24905801887343	250.8017406786213	228.54597345884528	236.29230054678786	271.19386538685774	250.47617436923892	255.2728263024674	252.41426184068442
YDL144C	56.94722199975442	70.1497992290249	73.85733616620547	71.10554326639746	76.57431001015767	65.47966636990216	38.291123125505	73.22951976350178	71.77286248714749	75.56089162788454	45.1349699092104	75.05845403066661	76.56949537417803	66.65734106157018	49.026881969763416	44.527457169631745	73.75939868059453	66.44439725890687	73.41725329910321	67.67807522597711	73.73854118278658	42.803784632734676	78.53791671827021	75.5115154742146	65.48093227151743	72.0568913879169	46.75028313910274	54.67095257881554	63.41735580873513	79.76086612148728
YDL145C	114.24692211485636	105.56698364238854	110.83248610637008	115.41514522483054	119.05069276923712	113.10807245061721	105.29554581941386	96.93255864461028	100.79382054966949	108.72693031599572	132.70311168993777	119.76753038122796	117.00534652752394	108.97182550478188	107.94078679114814	106.82605517314192	99.79341544700883	100.71189749711095	108.47911691284844	97.8342829030855	109.85352621863322	128.84627100665008	113.42647945991651	118.58119750558282	118.78759790141531	120.65641646288574	124.17978554226379	112.32781511668796	110.01541396336594	101.77059994634983
YDL146W	14.619001620742326	16.077626839689867	14.07899661351012	15.744063849144444	15.820039741681882	13.453909963283916	13.871001195355047	18.831468891687752	16.236307880700693	17.662507657626442	18.862243498500348	15.392150375729486	21.631413750566054	14.954626964430602	12.67384365470012	13.229121483548115	17.36757607501638	16.012139160553357	18.808585220679674	14.238988263005727	21.709507391022065	19.411829726628596	26.63067291021806	18.070708577870192	15.826805361817481	20.36583321862922	15.879514636771116	12.918330891272017	12.101308109821545	16.585141990778798
YDL147W	157.3647504306085	140.14818295983432	154.5152939458498	174.91572506745817	191.59168548789305	178.00394662675973	153.90498708499058	195.16538710851668	188.4414506803482	169.75528829735006	206.87756317263023	172.09024860822734	183.003188622023	151.2511122724078	137.9338862926609	141.9537877782929	173.7243049022268	186.93903006123224	186.42717625228985	172.80013328938108	224.58163352708968	172.37863522288492	226.8416268215309	203.01000339861102	191.80688803608896	208.52655082472455	192.13057404811312	153.9882466911694	152.23934361047	147.6334731568042
YDL148C	84.18528519530926	110.44173731054936	99.83288507761722	73.24609014874959	73.35926474632124	114.47878943668825	103.49900891918767	51.59417498496818	51.414974955552196	73.56020299488021	136.57219343217974	78.2434310766249	80.60112766930665	94.51163439079663	116.37404884715754	118.33043790366506	70.39288470245684	66.86021203052489	75.6751670988284	77.64398981082944	61.94446108904963	126.52491407475853	59.95662799277909	69.78457966937891	76.913977188199	61.35411382015448	135.31958685057987	84.9544472171787	83.99992259381622	89.48388701560718
YDL149W	6.607029303919909	6.50638262633948	7.369910545264434	8.996607913796826	10.049687583584186	5.3612732120132645	3.6970860328878388	10.359437968602021	10.157073959267306	7.972418645836343	5.659189851662507	9.06446824960315	10.253673037988563	6.867726048767836	5.261199628548529	6.041434920819457	7.630339005959492	7.8397096928943055	7.703581251911498	5.656123181195589	10.116818405319234	6.338097496089259	11.593692467935126	8.882106374309194	10.141357798980891	12.525437337407311	4.908749270749554	6.904942173067605	5.92993456912848	7.299658624105444
YDL150W	52.3913409435252	81.63719625181369	68.30484974556676	64.16769806624276	65.96773328577773	72.3860236838864	77.16237061355096	63.38143768699455	64.18957010242751	66.78609616317917	91.12384465454099	71.65354851404292	67.29905567760892	76.22557200073851	81.3050286799251	78.70966532216183	76.96714278068637	84.80251461981096	82.09375566167942	78.71256107885188	65.97499738016839	84.66877022746743	66.29732249100829	64.6431266023361	60.97994362324531	56.43342688255286	81.2068011414182	48.051693466389736	49.27931563866503	69.43083607332072
YDL153C	136.34456613631107	166.94740071567838	153.5193990658073	110.27270842910966	112.76044653196462	180.41524976175648	179.67991208283465	94.74100841855771	87.1020913813086	119.17580708141433	213.8844900595644	132.50385481147464	126.88104953601231	151.31837817201998	178.2601112854387	187.90752148060182	132.28899218060448	129.0844507282919	127.94396153113111	139.2483659370533	111.42205295415013	195.5356338867033	99.69506979339607	122.62181560335655	119.89612551646223	102.05911904554105	220.96472983140805	114.24255098533965	110.49940816315184	135.57208744731213
YDL154W	3.8465370118139455	4.054181803843365	2.9749969775268608	7.586939859306857	6.307303353879293	6.151874080279614	5.061875774968385	9.707973987641068	9.579029099796808	4.468055185937747	7.5331092692655135	4.918703701335042	6.378803213126092	4.880407550464347	3.5543798172412826	2.9702922447094267	6.881508810741378	7.1091801467772004	9.423407026214512	8.058278477274397	10.522398733875626	6.418422500224298	10.409805172315687	8.05350143901812	7.711712313495935	8.06433675989762	5.940814183803103	2.953488806873721	2.9643157865891654	4.237920432175583
YDL155W	60.11691482815466	70.2455256699295	71.28888761444013	81.0497980805446	73.42712323252931	74.83054683550453	64.30671642608479	74.56468255164263	82.0857405687725	84.65997501447858	70.93684857948026	77.91502712612231	90.92054642201396	76.80121458164787	58.939982935490654	61.231449451078014	80.26449500804384	77.0817610208927	84.09584747186227	73.76596024455277	84.20039825794095	67.46711712289341	82.34460145716596	83.48929084890916	82.98805633527752	71.65676783635796	57.609010428869084	74.03649893711136	71.77739333674819	69.38350017710962
YDL156W	11.384709226772785	16.908987727808483	16.058639205183617	17.694655830454376	20.24005084523649	15.518916792742187	10.314334222187087	16.83704269733544	17.020482342615438	13.719214198615324	16.013291818151075	16.698563782519074	14.709507665116334	15.9087688789468	10.408253904036911	10.718113584194542	14.561257943937157	14.676107321619702	18.025761084697294	13.043882894687258	16.120109735894022	12.623198796951588	19.51864154428987	17.524629908313415	20.290353600446423	18.03277073240302	14.554548813728267	15.059437181185858	11.466998562880592	17.86003664667243
YDL157C	159.4445776768963	185.03772254557578	181.90253240771082	134.3493448460326	131.62273065079324	127.31353021026405	130.92328239362809	108.42390329965117	119.38914933835913	156.844858875024	138.1130079221838	151.67642647016828	163.23404672783843	163.58753874682301	141.83289045942567	152.1273827616049	152.6095598419607	158.7641721909724	162.2710689914139	193.56510442313797	179.75086172968207	144.9746594914299	149.2220417647134	141.42119878010266	171.2407822845792	164.74815974412036	153.26275096525515	151.9409801913106	158.78334708435736	181.07072667579678
YDL159W	30.05776034171319	28.96447671999104	28.5992494222138	36.711625517397565	33.87896361236013	36.22861736269278	23.61693349940034	35.89163290119083	31.92223244341153	33.56384845951571	27.35133159536476	31.098159382739777	36.296582582353466	29.67932146724349	26.197348105191974	26.689992381627185	30.080432241332318	30.223179890830856	30.267320258745624	26.51229079036161	36.63699172543449	26.24286829185803	36.57762787969283	28.799194634373084	34.238425808311206	38.922503875588134	26.828843760632836	31.491287849846696	33.66293842688984	27.851610995693036
YDL159W-A	0.0	0.0	0.0	2.862557063480808	0.0	1.0170436987559037	0.0	0.0	0.0	0.0	2.2380976814484494	2.459351850667521	0.9686330805117399	0.0	1.5840170924662236	0.0	0.0	0.0	0.0	0.0	1.0174961039832562	1.0874186880545296	0.7933122900835374	1.1708991453891593	0.0	0.9840410927256024	0.0	0.0	0.0	1.1431232744684139
YDL160C	33.8519738526824	36.08275681590746	33.6508760294186	62.505502656902365	63.49039205299572	52.963986637869745	45.64349895001063	35.67787371715924	33.93725708269665	26.91667728378225	54.534112691572396	26.603487128815445	27.23918508302865	21.33330184584029	28.65439557634083	26.520128522655934	25.279316035756	24.79335738552697	26.16252333748612	23.22938740449889	26.93998405546366	54.363709029383934	26.6576649769101	44.86566542639823	44.65509304954525	42.02117005099179	51.26225504263775	31.16480343850836	33.26037310575755	33.46199060246244
YDL160C-A	57.43179208148771	46.36391269316728	53.613956800942574	43.57731958245337	41.64867605463189	41.353723251199874	43.46755136493129	42.028020203891145	44.748129407282235	49.80232333011345	50.11740165243492	47.5840666106832	52.51375057917219	54.71015890040251	53.20600269516012	47.187539026518834	43.572154432938085	48.27128942087737	50.83146106236142	47.08626355774219	54.86302653531147	47.098821926361815	55.16353674259455	42.08964249407817	44.50329885191083	33.63311877637148	39.941840387388574	51.70460281664079	57.84691239310299	50.85877925603667
YDL161W	56.516758843076	54.381833415914805	58.58844763814343	79.3695589920787	83.03773437312846	70.41192741232238	54.33633801585156	86.81138070388282	87.21022265468099	66.09714558654233	77.2835895258926	65.81935468384417	67.30751671050778	63.38683005492192	49.84754819333142	48.312499686300534	81.50569853909606	86.51035715830632	84.52350362218453	73.53376639470407	81.34724006587787	80.27840438307719	84.40801874102752	82.05950917892272	75.02246833262329	81.43447279981022	64.61510360700868	48.70276206711254	48.26539631974366	53.473421215468335
YDL164C	23.521598761578996	39.73332062870565	36.85298608506605	40.11708576945459	36.3918862922206	34.85330521505809	24.39736748709638	34.19414694617215	35.45209468475031	34.15750237853935	33.9104078994461	33.98950378230241	35.294567871146526	37.93391417962576	20.98441874178211	18.79183244886207	42.447569475407796	38.48338757039586	41.90298087575902	37.50893654196403	39.22740989346987	33.872046538006245	38.84941820572554	38.144291390177614	36.63724568731667	39.654963650125	24.574117347896962	24.856043879164847	28.082945503660255	37.96488259628752
YDL165W	85.36152670502416	92.8929550737637	104.47847991978554	111.83714320426745	99.33634149785142	98.75845019643536	101.0093420379701	129.10693081010876	137.5958294974635	103.33350487655724	92.95822956222958	102.30338330535356	104.16145729571936	104.84319119149197	96.4338681637627	83.21097638680189	108.67997140169614	96.83531778048936	100.70430003572244	115.95516899380449	110.57375764493905	91.3619183946504	106.07132430341093	87.272362164092	113.62834618740757	120.1887431184167	104.90103608533649	87.58190434760691	77.12921652413732	86.5028974421012
YDL166C	165.68201836841303	152.77598523745388	143.33714262679348	135.04908101710566	132.58699973981007	143.19975278483128	147.83879051801492	123.70722646840615	126.27016388727229	161.17280751947828	170.0767729760701	169.381027181807	161.42270286728146	142.38520096169694	163.0613595269605	165.76807691353008	154.10783041544417	151.4672116306631	136.17285084596944	158.50611867302877	135.24219048777448	155.30151229898777	139.91384422773322	145.32809892855116	167.99171181432413	149.01662280841373	161.74190766971518	149.570429980302	166.25631117425155	165.9814994528137
YDL167C	60.32159472744841	96.76739327902453	92.89614799652202	79.714130585037	74.422512538942	88.25472720815559	76.14103203222494	59.27583743559527	52.86788329913836	62.218934798281275	94.77525771482492	69.92403035884601	64.24837027381027	80.0347402582505	84.4870511993322	79.14886633227142	69.17146181091884	72.39660356573877	68.91729632407058	82.87772963808503	63.19462098310626	91.14266568632459	62.708569162649866	74.71192354267174	76.78026505799437	64.83882721603612	98.63016822932316	55.410345463773886	56.11727049430589	87.10143621240225
YDL168W	88.98892265649545	97.1622382610168	97.34913444178304	99.77342788120609	98.91466708918706	93.36993328607618	90.43032562243097	108.40314583156551	116.0892813567088	120.38742729376263	105.84770691710706	126.61372463756338	128.0454090209037	109.6410872643513	89.42559286116366	86.3390218670777	131.78310110623013	126.2119631797687	126.55129659837037	134.3564144370381	131.18600931356218	94.09332752509052	133.56012000054676	104.01260489768003	103.64783803928752	124.98466111443902	109.31973924209026	82.59516723572185	87.80174764782609	90.14058704427383
YDL169C	7.682978953966768	14.520717963243014	14.256917428931164	29.419564564824654	27.238842149598668	15.482819986316153	14.214206577729357	47.07344003395398	52.75323668020708	13.647254119739117	3.665905983336	12.163918350454834	14.932504131684633	15.52154359764777	6.867928123539684	4.982820422751624	2.062270236703024	5.616771234212877	5.573931094595583	11.591415459273268	15.29363487096585	2.7241028740168947	14.369954591761362	11.7329222393448	15.523097137250451	29.960819021730163	7.124330919794325	10.48084764825474	13.871999234706156	14.318244810129913
YDL170W	44.99246129878949	54.14300757550234	57.738107324092006	45.3979316815136	48.27196592468813	30.874188204708958	33.64676018111516	53.225881758128295	45.481433117190704	56.120468053720074	37.64567216611106	55.812960688692534	55.47305226862744	50.79795930354348	45.73849354496221	46.29990934822874	53.301858820875715	52.81118852121482	50.88760883052519	63.13781516873208	54.11498696718717	33.44604275491991	59.66594158451111	32.3560358501349	65.65172734192566	54.46380834325707	60.56079677448191	42.413450377268276	41.185503969199544	48.34412605421758
YDL171C	55.25250791343733	56.09528304356213	55.60475651712317	40.5892849889147	38.09954743850648	39.84289903541007	46.91239498434556	37.86190305122263	37.83868911200568	38.106581914556415	47.646272005686676	38.43506730149289	40.270429655935644	43.25336491315531	44.68712343963786	43.73330618359628	36.98480783088171	39.750210442036064	37.99126849364791	33.0879514323077	33.217185087129195	48.63055613169727	35.78982537777352	42.83062547317437	43.071130712457204	43.60099594937772	53.71844414003231	48.13351143585405	47.564549022155724	47.68213787238838
YDL173W	107.5363848034266	97.9297921960239	98.56020741763889	115.14514493060726	121.65725476896284	114.33984498047306	95.8009348094665	166.84949135242124	159.88168961064588	153.29740808780687	80.42926456086569	137.09844469229623	141.53945670104812	128.63513871946662	126.03003790355206	104.85564374784006	107.47279840060108	124.52055193440012	119.02805943680126	133.44844301396293	143.13065957642434	82.41343497687848	140.21458577951066	100.20118279779433	110.66989843309081	134.15899219680617	89.303482160437	118.09702322397368	109.0267230188653	103.8982806667266
YDL174C	50.88656734369031	56.87603026693125	57.422214943595456	103.91082140435334	106.55686342725548	97.04544416618303	80.93460555622549	129.29787354661747	121.77992078944017	81.5496025431645	47.1429086092333	80.18010299527326	83.1087183079073	63.51970105152727	45.5994707682298	46.67717734555826	55.74113015026704	63.44262614814386	56.86595659273579	57.741739791009884	63.654123288126996	51.68940619111968	62.71893207430657	76.53943498678966	68.5792679045616	78.41970027242009	51.45857857258827	74.07068744427963	78.50769613861127	74.32247025788467
YDL175C	30.533357815474474	29.972463438299975	28.608031477036544	34.97573677879557	36.27452150533929	34.73075491542708	35.64320560325411	33.6275131715512	35.76098191445469	34.020963395014206	38.564689479388626	34.1585293436068	36.01108047421494	34.000556528358345	30.68531845421515	30.400621793719807	41.14825376994652	40.41038284981425	36.895480264774726	39.00304351589966	42.7155168210186	38.610245822695646	36.53504353666367	32.64807712032874	37.75081519488673	34.63139554494122	38.457506103717265	34.61517713181577	35.53801875289365	31.037967389047438
YDL176W	22.75741489414527	19.792348383608513	21.258507851285714	16.555613532090035	18.08004541906501	18.107571832489132	16.37533474450321	19.565856515686843	20.12965516620624	21.095403289670053	20.36784255977958	19.755102924176395	23.726517518514378	18.70115805185031	19.894111576257497	18.634483481549108	21.29353613271816	21.143176881246145	18.74395090720655	19.14066885732692	23.48108277078886	19.54551013013477	24.200114086156574	21.178789181291545	22.837889903386085	23.880749817279053	19.52428385071827	19.90005331774491	19.71963474019181	20.093043123388103
YDL177C	48.53508538086452	49.733459024107326	46.85034994297751	42.19409111570711	37.60649447165522	34.90493974130262	40.98228797615669	49.983983150272465	43.83986588895184	34.6928363339457	45.79147856243528	38.05437096932878	49.012833873894046	51.85557100526431	41.29532560059445	40.37156116713278	46.23234912463325	50.19424385424893	56.13578997322022	57.67450050158804	57.75307886208963	39.95176259912343	57.594472260064826	51.51956239712301	60.033961189031	63.8642669178916	47.366323659397274	36.34843656879793	34.75956691354455	38.98050365937292
YDL178W	62.73396812007872	78.90677661413373	82.48301046298857	114.48838663115718	122.08419018407488	99.87270379676302	75.6050712403034	118.76623487417832	112.65758731242809	70.18840209414049	76.27730241276312	64.02074902526498	64.55046082167557	63.08997886763622	51.63818827406274	53.315047128263394	64.6012294773479	63.679344695550185	61.64433915242483	65.36705465646637	74.00061470814148	72.46642596899314	75.93269456175803	70.71435081449772	77.50775181276482	80.78929602292112	75.42519176419175	68.79856194917355	69.34141213723414	86.43343749087387
YDL179W	43.95255389242791	59.752810246188155	54.018285283604285	70.69393375400152	73.38371375973445	60.98273785873636	38.02146732884652	92.6652790969595	89.50743606682057	68.2288374537502	53.582691549971706	77.62228814949974	73.12230117588626	76.71537606400189	73.02784683649428	63.148030167841384	65.78540963404377	76.09129996044473	67.95830730266003	74.16510103447563	84.71153838260601	52.3027067019169	75.71465827414939	55.68658582630208	67.10981118374423	70.67730436576238	49.79921464817466	50.68683457712047	41.74051717776843	53.00954008074116
YDL180W	29.79082263050432	31.114141906765116	30.497919835054603	34.33264343573936	40.11035286246355	27.075583509737005	27.389324489169073	35.88443852561893	34.20239190365522	32.92877901419266	23.817402952472943	33.53191914040381	31.897738523154462	30.624757224936562	21.7436295843998	23.59376951325942	31.161509826652313	31.07758221827688	33.66084776232458	30.000765412864162	35.97575510512228	22.465704576319844	34.979072151834636	32.795015559513175	35.044166311622334	34.861102829058474	23.269043220334584	32.22866883514039	33.76833765468533	29.08480247287177
YDL181W	184.73102048028937	218.581211954215	245.69939177308416	365.21457201575976	368.7233505160833	334.8616378153813	113.77023202654847	207.98188477599697	214.50772861595473	218.6007515326192	26.577409967200335	217.85758477163125	214.06791079309454	121.03307326686527	74.05279907279595	64.43601446613651	44.996762352994274	38.947275717904404	41.58015359628476	33.44295055548186	48.33106493920467	26.09804851330871	47.202081259970484	86.93926154514507	57.64750550271762	80.44535933031798	24.828536659540198	338.39347709094056	347.3151992571759	289.49596925912584
YDL182W	155.9648516106415	222.76625507012915	226.65745597048456	239.51472281745777	228.4076743769455	257.37825389581354	257.06494522989357	317.7230765936369	297.1223173579073	181.9889600411246	203.54438958249887	196.17332912972495	189.51965349231475	298.09061639025066	228.88578342026733	217.43962140178425	233.38445471569668	219.12470321638918	231.2711707506539	281.19649875743863	239.90932546433612	187.17435459267597	226.62913640794736	181.4235477608747	341.5325353785459	292.06805450364624	265.4110838006392	243.56752168054985	238.23343802129986	271.762339408016
YDL183C	9.434958492819515	17.765654688941133	18.13456258406132	25.905126333344054	24.23495449789565	22.13692986866574	18.141524022002823	28.28640863767219	27.507455616131217	17.017125733939476	14.273825106684528	17.459653918568716	17.456004663690294	16.37105697204311	11.955958798987083	13.079761113142634	18.102205257133292	17.524937515894393	18.012388461559595	23.848935466810854	19.88447173422598	13.74312129158278	24.044113983489346	21.512157703054026	27.690941507855626	26.945976305060643	18.40836061696613	14.530728243770811	14.878827584798122	19.53038275315184
YDL184C	4251.069680599117	3271.1995577330517	3125.146991774442	2826.242531431302	2856.647176212271	3106.8674561774396	3272.7622355237354	2416.824784163157	2443.906725667692	3356.716708651368	3921.732686709691	3293.215113616525	3434.367429181858	3419.3704069683445	3552.1030734453043	3679.2105889232935	3646.2480127607637	3435.9736591858195	3720.6279400855265	2820.451192297515	3013.764303248174	3679.8627735865775	2974.0908772771318	2784.3028619910287	2489.8664243249536	2222.536904288786	3058.4491932997007	4098.452922953006	4193.318195119262	3321.8231906875217
YDL185W	236.31817298851357	290.66261172430507	295.8037503668095	244.35798180541389	231.26700298652648	209.07246016535356	213.76221108184063	193.87886131742832	201.49078826667096	211.58904157277559	228.30521320110293	204.60284404435242	214.99322198124395	224.60707855722197	215.83413631538195	214.3055635662514	192.6347880193052	197.37243717392118	205.83348870552442	191.4902865560298	209.9355837663435	240.24720175281809	225.3762006131707	258.6908302245448	265.52818407349264	285.2218280540342	268.05691576080227	221.83130414942488	212.91909405608183	251.60248144744696
YDL186W	17.949469615875472	19.994407986839594	23.10315496900975	6.191910003020837	3.1217344608457567	4.9900992989318445	10.289599607745393	10.003826345865102	7.808315849467569	13.450890751109778	11.512516850616127	17.386497016229864	12.111397798053266	22.678928367811366	19.805911559038105	23.367450381237745	10.624940346388538	11.453698721218023	11.772279958267136	11.367793535347992	12.7223613577187	10.84289425642862	12.681582076011658	12.78722951583269	12.5904136927804	13.550033463861894	12.965129892478481	19.328227140117757	14.796971995038335	20.987414362902104
YDL188C	67.21280626814666	65.78041917563795	66.27924746079199	83.7509668661589	84.8371361971512	72.68552540576216	67.1347197893834	84.80954564192356	78.86113636168233	69.23693464583819	83.58102953870726	81.39872530596911	79.62851708609233	69.94906160782055	48.870207811354376	51.6317303253675	65.92137223145848	81.15366303625342	76.85505107370183	76.96088712875034	73.31390566984682	79.51990447527754	77.76338105043718	86.0818723780332	86.12046660667997	91.17519201446062	78.84478596104321	61.21750544912216	61.61209603999134	65.95956574543632
YDL189W	75.0442083198106	68.99298482265868	70.16554756718227	71.79293115209867	65.4095865383063	69.28779705057721	69.58737488568887	65.07939660793619	72.00236873347268	72.64029004852102	81.16088225492561	71.41957774338482	70.60689401543576	73.67967822690433	65.28262443750796	61.84189142419885	74.05737406075511	69.80021869305982	72.95379992471129	75.45088764248845	74.6909973397309	77.59094812165087	68.82248553904715	69.03621361214482	77.09158115787007	74.25574085707395	83.1435804750812	68.70832833812112	72.74142109520862	72.4282906703187
YDL190C	34.99810861823599	36.38633224038951	32.993204185195424	30.11395753689224	29.036282418648042	25.150907328461148	23.766695314964757	28.04587583244714	28.10111733796576	34.07531037474096	30.666403268624702	35.18222416796567	34.91427068757279	34.468664772332524	31.93710272466189	32.742974399323856	27.502098788292326	28.08113931336446	27.58699987830519	24.04910230408598	31.818955471197093	30.38128496663073	32.838380805727276	32.231845926130255	30.660294337875055	33.607089189219764	33.13936471044004	37.03192973021922	35.39096219561413	33.819059767222015
YDL191W	1762.1161752573162	1664.8874473781127	1627.0015598193527	1600.0399361060165	1571.4194249655698	1737.1515236539283	1826.3800658221799	1325.943800574538	1446.713435492366	1579.6708073459101	1890.8438924414027	1616.28438845176	1595.5674562399415	1692.8375914736876	1688.6577391876356	1702.2819075954114	1990.0216906382943	1912.2992423164812	1967.5449914728256	1841.1612588704793	1701.2534858600047	1878.2726171236552	1538.1328681239788	1675.0330085898788	1622.8283228201783	1481.481282493566	1616.3037672583866	1634.1423900151856	1604.9078381062704	1553.9123780050231
YDL192W	1251.65781917799	1108.1830109260422	1089.1158742370696	1031.6419569604338	1041.0005532523512	1098.0454626191897	1139.4680981954311	1008.4649263023442	1053.927313402324	1174.4892552340157	1190.4718445687988	1226.7221676986806	1200.9901818920227	1210.3351031192374	1277.3097416783114	1283.65105627595	1132.9705831444703	1133.6960045785163	1127.800096147984	1136.9862737457358	1144.5729756503197	1195.1123749287135	1169.432278832525	1067.968660721805	1108.5511759103606	1059.7361712139743	1173.5533225723311	1281.6332584112554	1286.7061667975156	1114.1916493259403
YDL193W	54.474156877291236	54.64878528158359	55.20371314785493	49.51903881043756	51.00794936663592	42.46867668352516	35.72562691483796	49.995530674417736	49.3992088649441	69.98220422630469	63.12935862364929	66.72537576964703	65.6262440441683	58.1475998170039	46.94309872212402	43.21130785156544	62.23861400623735	64.39039600577672	65.22914549734668	60.744265183523794	67.34232594351754	59.94167706722931	67.34955428075128	63.35610990316594	61.35322570958403	67.66794307463375	59.60549729724955	59.59483770691911	56.01563211250197	65.01433796494798
YDL194W	8.618364591842582	9.771806687203068	8.68003030216574	18.476504682467038	18.17965999437666	19.09268398119038	17.84408234582229	21.78044378557669	20.0503278156965	8.970657190323466	7.52814674669024	7.489844272487451	10.03856101621258	8.555752990047473	7.200077693028289	7.507108481491634	7.3852179979853005	7.172694765643392	6.620894022672108	6.978333794981571	8.32496812349937	9.045346359726317	7.320108858498096	9.473638539966835	11.53407811566879	10.421889754775698	14.564317456558417	11.521564386444597	8.966537017406598	9.924388428339412
YDL195W	79.88854415099777	73.9620285227317	77.76045378549982	102.64512215373583	102.59539498583162	84.63000095647656	75.47665748471022	88.59390202331574	84.90687903821126	87.28199489792432	83.12558094509124	87.44442506682255	85.08302043965621	79.90651626022796	69.51738542716106	69.67872388605404	78.50182374512208	78.82278252312737	75.63425381602605	70.90222387408159	83.51548168782568	89.78240415019634	86.0837165598295	96.10671308933901	88.05719399498089	95.06415803430923	74.41738214065535	77.72350201640111	78.91377486724481	76.3707211163236
YDL197C	15.73071277060866	20.09193924453005	19.06831572680496	31.36840097700262	31.141675189492197	26.16083886723836	18.35402439537474	36.27800601010727	34.59253325616839	28.021410463029614	24.080824768360266	29.9844551679293	29.047943368806436	20.63896266451283	20.27300963209623	16.327247343776477	33.44862605658405	33.54634478123536	28.840873606567396	29.120380709269703	35.87544247998759	24.21884017216505	34.64029786813439	32.836375082957204	28.491136015306967	33.09072024359402	19.28344397548147	22.147454442882797	18.88639370400929	25.029183939263728
YDL198C	90.38171075013686	93.02334945202556	76.58276591892077	119.17222052235611	116.6624828500253	108.52672870155152	77.99744711084541	88.05695950407474	91.92204889726897	100.87595336840496	118.8723925478806	106.33555246298585	110.94383929087567	89.14676026806912	113.7977534914284	118.74382539702458	137.67997318898028	136.30354331301075	134.7448074876566	168.4647881114529	162.2497802015928	117.60790292630632	159.75109094032578	96.59917949460564	175.48376216876096	117.33073904870595	208.4914489763339	116.549992126229	125.20830478078933	96.64815246837692
YDL199C	6.27963987145289	4.0841353807446135	5.612246072739429	8.386013390437764	12.426148054340212	6.804756293737955	5.883778284821501	11.57485076051771	12.011974063757949	9.476868990537053	5.456805171778952	8.459832311059067	8.67775409241961	7.78814294190167	3.862062292456309	3.594468894918102	6.012941550430775	7.123711887212313	7.673304902637682	6.312348240182281	9.63474403617135	5.672513980985485	9.266214687264412	8.03333382738645	9.820292658456017	11.047636597713206	5.014658167973956	5.702354459470763	4.664859831013116	6.351994277716238
YDL200C	23.524830194297998	32.36541873610771	31.665891373147343	50.851516570225165	40.108606504362605	41.27794598054134	34.61822520550149	56.53490445762604	59.991781660894084	30.444880119609586	25.25577469841397	32.494539682095585	33.618248121898844	36.34135154797114	21.479817986632497	23.729365889772403	27.308379910782733	35.26483029407584	34.28648347519733	43.9301521298114	47.08550936363897	25.160618609813433	53.4118015995899	35.97486684626693	49.461750693342125	56.92168734645511	33.54633395127405	33.47575010619642	25.709738841379107	36.85587109061955
YDL201W	133.41374588341316	174.54649484486507	165.7977823760241	142.3580899300792	142.81716549513536	198.83631639963113	220.84809746329998	134.41860635834155	121.51908652828088	131.97697513441832	217.07196567107263	129.58097566122152	124.36760367343592	149.77328485439224	167.57969063532371	173.1366321634772	168.48799036142313	163.749592405719	167.44481291130822	177.01696438627732	143.90302042048913	203.6991065946853	143.8761835679236	136.53766378985438	143.10864728849756	133.16804838027815	221.43283893908028	110.98614433293379	117.96233115456296	157.2322836680588
YDL202W	61.21706928685849	102.68627142254303	95.00275312254935	117.79933487127718	111.70885205350879	111.6250863121156	85.64581095208919	122.56075352871251	125.2662603471372	93.7619159902136	82.4299369283469	88.88800260269755	89.04505532990066	96.92941394226563	77.00868811141596	78.15436151267183	79.4045182758148	81.88350628756193	80.96508169214455	106.47315214601817	117.37090103046143	80.4204374388899	113.95010238141884	98.15166630791181	118.67546360509554	123.80466997853985	112.45657199978655	80.27819911004754	78.50652396206834	88.75025386732227
YDL203C	35.60612894748983	35.806871540028254	33.68056260572033	36.31869274291275	33.55766005811308	39.219747633274544	39.92897566316365	36.7278071678352	37.18214574374638	36.00066372432443	34.8303951675415	40.06694056712503	36.929136194510086	35.66342307732063	33.2643589417907	30.132699321542805	40.801118295755614	39.26136665111331	42.354939067022976	40.008093533655305	40.6362506528313	35.13721635776199	38.52522808718179	37.4687726524531	38.32678040519108	34.81045365516818	37.1974974406615	35.78915091295391	37.98029601567368	37.5801776481491
YDL204W	10.91277585773723	29.958880833011353	32.373613496271574	21.06600092491158	15.618442991117188	11.502620987337899	6.4888299801552565	20.180444324940567	20.082531208531197	41.621455414554916	12.136163483910606	30.799629397444193	40.1437019634619	19.375561666016022	9.632385629187214	9.627661033775263	24.795322871029505	20.32124099702018	16.1650076617872	13.909536103990941	16.394585112068242	8.92908584698297	18.620491991890358	32.10902304327737	28.002952116394844	54.35094570596408	7.917972727243107	16.296539009280846	14.411938111082938	30.550372018363596
