ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	28
ICR1	100
IRT1	73
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	33
NME1	11
PWR1	0
Q0010	0
Q0017	0
Q0020	4
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	15
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	18
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	170
RME3	0
RNA170	10
RPR1	4
RUF20	43
RUF21	3
RUF22	0
RUF23	3
RUF5-1	0
RUF5-2	0
SCR1	13
SRG1	142
YAL001C	773
YAL002W	527
YAL003W	16565
YAL004W	0
YAL005C	17806
YAL007C	1232
YAL008W	514
YAL009W	321
YAL010C	336
YAL011W	534
YAL012W	6725
YAL013W	705
YAL014C	674
YAL015C	542
YAL016C-A	104
YAL016C-B	0
YAL016W	1624
YAL017W	854
YAL018C	0
YAL019W	879
YAL019W-A	17
YAL020C	269
YAL021C	1631
YAL022C	915
YAL023C	4317
YAL024C	407
YAL025C	1911
YAL026C	972
YAL026C-A	52
YAL027W	258
YAL028W	182
YAL029C	1190
YAL030W	678
YAL031C	638
YAL031W-A	31
YAL032C	457
YAL033W	253
YAL034C	429
YAL034C-B	3
YAL034W-A	206
YAL035W	4303
YAL036C	1419
YAL037C-A	8
YAL037C-B	3378
YAL037W	92
YAL038W	43523
YAL039C	1025
YAL040C	1353
YAL041W	1034
YAL042C-A	147
YAL042W	2314
YAL043C	1122
YAL044C	3441
YAL044W-A	267
YAL045C	56
YAL046C	515
YAL047C	243
YAL047W-A	2
YAL048C	258
YAL049C	744
YAL051W	595
YAL053W	1966
YAL054C	355
YAL055W	269
YAL056C-A	26
YAL056W	975
YAL058W	491
YAL059C-A	0
YAL059W	500
YAL060W	2316
YAL061W	1195
YAL062W	517
YAL063C	296
YAL063C-A	4
YAL064C-A	31
YAL064W	0
YAL064W-B	10
YAL065C	8
YAL066W	0
YAL067C	60
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	2351
YAR002W	1184
YAR003W	666
YAR007C	1409
YAR008W	448
