ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	1
HRA1	34
ICR1	124
IRT1	145
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	68
NME1	16
PWR1	0
Q0010	0
Q0017	0
Q0020	1
Q0032	0
Q0045	0
Q0050	5
Q0055	1
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	1
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	11
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	41
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	252
RME3	0
RNA170	14
RPR1	24
RUF20	64
RUF21	0
RUF22	0
RUF23	17
RUF5-1	0
RUF5-2	2
SCR1	13
SRG1	187
YAL001C	610
YAL002W	507
YAL003W	27742
YAL004W	0
YAL005C	6330
YAL007C	1652
YAL008W	390
YAL009W	401
YAL010C	347
YAL011W	663
YAL012W	9421
YAL013W	823
YAL014C	897
YAL015C	474
YAL016C-A	103
YAL016C-B	0
YAL016W	2182
YAL017W	541
YAL018C	2
YAL019W	1786
YAL019W-A	10
YAL020C	359
YAL021C	2241
YAL022C	1073
YAL023C	5374
YAL024C	376
YAL025C	4158
YAL026C	1352
YAL026C-A	66
YAL027W	301
YAL028W	118
YAL029C	1855
YAL030W	472
YAL031C	523
YAL031W-A	37
YAL032C	572
YAL033W	468
YAL034C	412
YAL034C-B	2
YAL034W-A	175
YAL035W	8576
YAL036C	2967
YAL037C-A	4
YAL037C-B	4246
YAL037W	114
YAL038W	55768
YAL039C	1463
YAL040C	1605
YAL041W	1165
YAL042C-A	167
YAL042W	2934
YAL043C	1156
YAL044C	2646
YAL044W-A	293
YAL045C	56
YAL046C	494
YAL047C	312
YAL047W-A	1
YAL048C	321
YAL049C	650
YAL051W	667
YAL053W	2136
YAL054C	319
YAL055W	207
YAL056C-A	17
YAL056W	1078
YAL058W	572
YAL059C-A	1
YAL059W	1471
YAL060W	1657
YAL061W	316
YAL062W	368
YAL063C	276
YAL063C-A	23
YAL064C-A	40
YAL064W	4
YAL064W-B	13
YAL065C	13
YAL066W	1
YAL067C	89
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	2789
YAR002W	1733
YAR003W	785
YAR007C	1060
