ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	14
HRA1	33
ICR1	69
IRT1	123
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	27
NME1	40
PWR1	0
Q0010	0
Q0017	0
Q0020	3
Q0032	0
Q0045	0
Q0050	5
Q0055	2
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	2
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	17
Q0160	0
Q0182	1
Q0250	0
Q0255	1
Q0275	1
Q0285	1
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	340
RDN5-2	2
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	129
RME3	0
RNA170	4
RPR1	0
RUF20	45
RUF21	2
RUF22	0
RUF23	21
RUF5-1	0
RUF5-2	3
SCR1	11
SRG1	125
YAL001C	399
YAL002W	305
YAL003W	13396
YAL004W	0
YAL005C	9243
YAL007C	966
YAL008W	331
YAL009W	253
YAL010C	247
YAL011W	363
YAL012W	8256
YAL013W	449
YAL014C	615
YAL015C	385
YAL016C-A	58
YAL016C-B	0
YAL016W	1208
YAL017W	328
YAL018C	3
YAL019W	1011
YAL019W-A	9
YAL020C	175
YAL021C	1136
YAL022C	702
YAL023C	3228
YAL024C	265
YAL025C	2644
YAL026C	813
YAL026C-A	48
YAL027W	169
YAL028W	82
YAL029C	1216
YAL030W	367
YAL031C	302
YAL031W-A	18
YAL032C	308
YAL033W	205
YAL034C	312
YAL034C-B	1
YAL034W-A	113
YAL035W	4847
YAL036C	2143
YAL037C-A	2
YAL037C-B	2923
YAL037W	91
YAL038W	40142
YAL039C	764
YAL040C	1695
YAL041W	799
YAL042C-A	141
YAL042W	2008
YAL043C	644
YAL044C	1154
YAL044W-A	195
YAL045C	56
YAL046C	312
YAL047C	176
YAL047W-A	0
YAL048C	183
YAL049C	606
YAL051W	500
YAL053W	1989
YAL054C	254
YAL055W	111
YAL056C-A	16
YAL056W	692
YAL058W	358
YAL059C-A	0
YAL059W	736
YAL060W	1972
YAL061W	154
YAL062W	254
YAL063C	173
YAL063C-A	5
YAL064C-A	23
YAL064W	1
YAL064W-B	3
YAL065C	5
YAL066W	0
YAL067C	159
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	1738
YAR002W	974
YAR003W	497
YAR007C	948
YAR008W	424
YAR009C	104
