ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	3
HRA1	20
ICR1	126
IRT1	174
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	61
NME1	32
PWR1	0
Q0010	0
Q0017	0
Q0020	4
Q0032	0
Q0045	0
Q0050	4
Q0055	3
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	2
Q0115	0
Q0120	0
Q0130	1
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	16
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	1
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	6
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	202
RME3	0
RNA170	19
RPR1	19
RUF20	72
RUF21	0
RUF22	0
RUF23	22
RUF5-1	0
RUF5-2	0
SCR1	15
SRG1	197
YAL001C	571
YAL002W	469
YAL003W	23831
YAL004W	0
YAL005C	7607
YAL007C	1494
YAL008W	411
YAL009W	345
YAL010C	301
YAL011W	561
YAL012W	11091
YAL013W	758
YAL014C	941
YAL015C	574
YAL016C-A	124
YAL016C-B	0
YAL016W	1926
YAL017W	642
YAL018C	4
YAL019W	1207
YAL019W-A	12
YAL020C	318
YAL021C	1356
YAL022C	1006
YAL023C	4789
YAL024C	461
YAL025C	2810
YAL026C	1119
YAL026C-A	51
YAL027W	261
YAL028W	187
YAL029C	1271
YAL030W	518
YAL031C	586
YAL031W-A	27
YAL032C	466
YAL033W	331
YAL034C	543
YAL034C-B	9
YAL034W-A	242
YAL035W	6007
YAL036C	2643
YAL037C-A	8
YAL037C-B	3276
YAL037W	124
YAL038W	40628
YAL039C	1135
YAL040C	2405
YAL041W	1201
YAL042C-A	174
YAL042W	3020
YAL043C	1077
YAL044C	1097
YAL044W-A	333
YAL045C	54
YAL046C	476
YAL047C	268
YAL047W-A	1
YAL048C	240
YAL049C	939
YAL051W	655
YAL053W	2865
YAL054C	342
YAL055W	213
YAL056C-A	17
YAL056W	1071
YAL058W	465
YAL059C-A	3
YAL059W	722
YAL060W	1696
YAL061W	772
YAL062W	356
YAL063C	236
YAL063C-A	7
YAL064C-A	30
YAL064W	2
YAL064W-B	12
YAL065C	3
YAL066W	0
YAL067C	54
YAL067W-A	0
YAL068C	2
YAL068W-A	0
YAL069W	0
YAR002C-A	2742
YAR002W	1202
YAR003W	650
YAR007C	1191
YAR008W	501
