ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	4
HRA1	23
ICR1	108
IRT1	151
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	48
NME1	38
PWR1	0
Q0010	1
Q0017	0
Q0020	2
Q0032	0
Q0045	0
Q0050	7
Q0055	2
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	21
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	2
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	22
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	172
RME3	0
RNA170	13
RPR1	16
RUF20	67
RUF21	0
RUF22	3
RUF23	14
RUF5-1	0
RUF5-2	0
SCR1	19
SRG1	225
YAL001C	493
YAL002W	429
YAL003W	20440
YAL004W	0
YAL005C	8952
YAL007C	1354
YAL008W	368
YAL009W	323
YAL010C	329
YAL011W	521
YAL012W	8610
YAL013W	664
YAL014C	824
YAL015C	473
YAL016C-A	77
YAL016C-B	0
YAL016W	1626
YAL017W	439
YAL018C	5
YAL019W	1181
YAL019W-A	8
YAL020C	325
YAL021C	1359
YAL022C	1069
YAL023C	4208
YAL024C	402
YAL025C	3049
YAL026C	1056
YAL026C-A	51
YAL027W	226
YAL028W	176
YAL029C	1329
YAL030W	517
YAL031C	514
YAL031W-A	31
YAL032C	400
YAL033W	285
YAL034C	365
YAL034C-B	4
YAL034W-A	180
YAL035W	5789
YAL036C	2970
YAL037C-A	6
YAL037C-B	3765
YAL037W	111
YAL038W	44072
YAL039C	1056
YAL040C	2166
YAL041W	1078
YAL042C-A	182
YAL042W	2892
YAL043C	972
YAL044C	1021
YAL044W-A	272
YAL045C	54
YAL046C	415
YAL047C	230
YAL047W-A	1
YAL048C	212
YAL049C	827
YAL051W	652
YAL053W	2514
YAL054C	285
YAL055W	189
YAL056C-A	15
YAL056W	813
YAL058W	427
YAL059C-A	4
YAL059W	824
YAL060W	1678
YAL061W	307
YAL062W	287
YAL063C	180
YAL063C-A	11
YAL064C-A	29
YAL064W	2
YAL064W-B	9
YAL065C	2
YAL066W	0
YAL067C	74
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	2312
YAR002W	1182
YAR003W	553
YAR007C	1122
YAR008W	544
