ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	9
HRA1	20
ICR1	106
IRT1	100
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	18
NME1	22
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	1
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	3
Q0160	0
Q0182	0
Q0250	3
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	8
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	130
RME3	0
RNA170	12
RPR1	9
RUF20	41
RUF21	0
RUF22	0
RUF23	4
RUF5-1	0
RUF5-2	1
SCR1	26
SRG1	227
YAL001C	596
YAL002W	417
YAL003W	20863
YAL004W	0
YAL005C	14574
YAL007C	1460
YAL008W	442
YAL009W	359
YAL010C	294
YAL011W	454
YAL012W	8122
YAL013W	555
YAL014C	677
YAL015C	478
YAL016C-A	73
YAL016C-B	0
YAL016W	1622
YAL017W	552
YAL018C	1
YAL019W	836
YAL019W-A	15
YAL020C	303
YAL021C	1201
YAL022C	785
YAL023C	4264
YAL024C	360
YAL025C	1759
YAL026C	905
YAL026C-A	53
YAL027W	238
YAL028W	244
YAL029C	992
YAL030W	618
YAL031C	612
YAL031W-A	30
YAL032C	365
YAL033W	297
YAL034C	417
YAL034C-B	7
YAL034W-A	212
YAL035W	4006
YAL036C	1545
YAL037C-A	6
YAL037C-B	2501
YAL037W	92
YAL038W	30199
YAL039C	816
YAL040C	1315
YAL041W	969
YAL042C-A	120
YAL042W	2358
YAL043C	967
YAL044C	2357
YAL044W-A	276
YAL045C	40
YAL046C	463
YAL047C	251
YAL047W-A	1
YAL048C	227
YAL049C	567
YAL051W	488
YAL053W	1502
YAL054C	255
YAL055W	257
YAL056C-A	15
YAL056W	744
YAL058W	436
YAL059C-A	2
YAL059W	449
YAL060W	1661
YAL061W	596
YAL062W	358
YAL063C	232
YAL063C-A	18
YAL064C-A	30
YAL064W	2
YAL064W-B	14
YAL065C	5
YAL066W	2
YAL067C	44
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	2606
YAR002W	1068
YAR003W	532
YAR007C	1268
YAR008W	433
YAR009C	132
