ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	2
HRA1	23
ICR1	97
IRT1	56
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	18
NME1	10
PWR1	0
Q0010	0
Q0017	0
Q0020	1
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	10
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	11
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	111
RME3	0
RNA170	6
RPR1	19
RUF20	21
RUF21	3
RUF22	0
RUF23	5
RUF5-1	0
RUF5-2	1
SCR1	17
SRG1	87
YAL001C	521
YAL002W	335
YAL003W	15828
YAL004W	0
YAL005C	10055
YAL007C	1132
YAL008W	289
YAL009W	246
YAL010C	234
YAL011W	361
YAL012W	6022
YAL013W	567
YAL014C	612
YAL015C	334
YAL016C-A	48
YAL016C-B	0
YAL016W	1282
YAL017W	586
YAL018C	2
YAL019W	798
YAL019W-A	16
YAL020C	236
YAL021C	1245
YAL022C	766
YAL023C	4130
YAL024C	337
YAL025C	1745
YAL026C	715
YAL026C-A	31
YAL027W	169
YAL028W	122
YAL029C	1079
YAL030W	367
YAL031C	457
YAL031W-A	21
YAL032C	329
YAL033W	178
YAL034C	267
YAL034C-B	3
YAL034W-A	134
YAL035W	4001
YAL036C	1361
YAL037C-A	4
YAL037C-B	2621
YAL037W	78
YAL038W	36130
YAL039C	667
YAL040C	1145
YAL041W	768
YAL042C-A	134
YAL042W	1931
YAL043C	875
YAL044C	1612
YAL044W-A	215
YAL045C	36
YAL046C	299
YAL047C	194
YAL047W-A	1
YAL048C	208
YAL049C	448
YAL051W	402
YAL053W	1489
YAL054C	222
YAL055W	186
YAL056C-A	14
YAL056W	691
YAL058W	404
YAL059C-A	0
YAL059W	428
YAL060W	1451
YAL061W	334
YAL062W	311
YAL063C	135
YAL063C-A	2
YAL064C-A	43
YAL064W	2
YAL064W-B	8
YAL065C	3
YAL066W	0
YAL067C	20
YAL067W-A	1
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	1875
YAR002W	1024
YAR003W	502
YAR007C	1137
YAR008W	331
