ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	5
HRA1	22
ICR1	106
IRT1	70
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	41
NME1	13
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	1
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	7
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	16
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	146
RME3	0
RNA170	11
RPR1	7
RUF20	43
RUF21	3
RUF22	0
RUF23	4
RUF5-1	0
RUF5-2	3
SCR1	18
SRG1	159
YAL001C	452
YAL002W	358
YAL003W	23207
YAL004W	0
YAL005C	7236
YAL007C	1256
YAL008W	256
YAL009W	278
YAL010C	278
YAL011W	384
YAL012W	7989
YAL013W	538
YAL014C	634
YAL015C	371
YAL016C-A	67
YAL016C-B	0
YAL016W	1485
YAL017W	361
YAL018C	8
YAL019W	868
YAL019W-A	6
YAL020C	275
YAL021C	1068
YAL022C	771
YAL023C	4390
YAL024C	371
YAL025C	2086
YAL026C	894
YAL026C-A	35
YAL027W	196
YAL028W	130
YAL029C	986
YAL030W	431
YAL031C	488
YAL031W-A	28
YAL032C	308
YAL033W	247
YAL034C	299
YAL034C-B	0
YAL034W-A	159
YAL035W	4125
YAL036C	1811
YAL037C-A	5
YAL037C-B	2475
YAL037W	97
YAL038W	30400
YAL039C	650
YAL040C	1426
YAL041W	832
YAL042C-A	143
YAL042W	2219
YAL043C	1032
YAL044C	1366
YAL044W-A	219
YAL045C	45
YAL046C	321
YAL047C	253
YAL047W-A	2
YAL048C	211
YAL049C	582
YAL051W	374
YAL053W	1408
YAL054C	191
YAL055W	217
YAL056C-A	11
YAL056W	748
YAL058W	411
YAL059C-A	1
YAL059W	644
YAL060W	1112
YAL061W	262
YAL062W	229
YAL063C	146
YAL063C-A	3
YAL064C-A	28
YAL064W	2
YAL064W-B	3
YAL065C	6
YAL066W	1
YAL067C	37
YAL067W-A	0
YAL068C	1
YAL068W-A	0
YAL069W	0
YAR002C-A	2202
YAR002W	1121
YAR003W	485
YAR007C	999
YAR008W	369
YAR009C	142
