ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	9
HRA1	19
ICR1	111
IRT1	283
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	103
NME1	20
PWR1	0
Q0010	0
Q0017	0
Q0020	11
Q0032	0
Q0045	0
Q0050	0
Q0055	2
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	2
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	18
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	5
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	190
RME3	0
RNA170	9
RPR1	9
RUF20	58
RUF21	2
RUF22	0
RUF23	36
RUF5-1	0
RUF5-2	0
SCR1	45
SRG1	313
YAL001C	357
YAL002W	290
YAL003W	26457
YAL004W	0
YAL005C	3596
YAL007C	1279
YAL008W	243
YAL009W	306
YAL010C	260
YAL011W	440
YAL012W	18191
YAL013W	762
YAL014C	899
YAL015C	389
YAL016C-A	104
YAL016C-B	0
YAL016W	1584
YAL017W	274
YAL018C	2
YAL019W	1284
YAL019W-A	3
YAL020C	229
YAL021C	1350
YAL022C	737
YAL023C	4485
YAL024C	297
YAL025C	3125
YAL026C	876
YAL026C-A	65
YAL027W	219
YAL028W	91
YAL029C	1418
YAL030W	251
YAL031C	342
YAL031W-A	22
YAL032C	393
YAL033W	309
YAL034C	392
YAL034C-B	4
YAL034W-A	135
YAL035W	7088
YAL036C	3471
YAL037C-A	7
YAL037C-B	3569
YAL037W	152
YAL038W	45763
YAL039C	1227
YAL040C	2382
YAL041W	1000
YAL042C-A	139
YAL042W	2502
YAL043C	798
YAL044C	717
YAL044W-A	246
YAL045C	46
YAL046C	352
YAL047C	266
YAL047W-A	1
YAL048C	177
YAL049C	647
YAL051W	516
YAL053W	4144
YAL054C	238
YAL055W	155
YAL056C-A	15
YAL056W	698
YAL058W	386
YAL059C-A	2
YAL059W	1089
YAL060W	704
YAL061W	141
YAL062W	192
YAL063C	161
YAL063C-A	6
YAL064C-A	23
YAL064W	3
YAL064W-B	8
YAL065C	0
YAL066W	3
YAL067C	266
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	2298
YAR002W	1128
YAR003W	471
YAR007C	743
YAR008W	346
