ETS1-1	0
ETS1-2	6
ETS2-1	0
ETS2-2	18
HRA1	17
ICR1	81
IRT1	130
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	57
NME1	13
PWR1	0
Q0010	0
Q0017	0
Q0020	12
Q0032	0
Q0045	0
Q0050	3
Q0055	3
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	1
Q0110	0
Q0115	0
Q0120	0
Q0130	3
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	35
Q0160	2
Q0182	0
Q0250	1
Q0255	0
Q0275	1
Q0285	2
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	355
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	138
RME3	0
RNA170	14
RPR1	10
RUF20	52
RUF21	1
RUF22	1
RUF23	19
RUF5-1	0
RUF5-2	2
SCR1	17
SRG1	121
YAL001C	409
YAL002W	351
YAL003W	14101
YAL004W	0
YAL005C	8585
YAL007C	987
YAL008W	282
YAL009W	264
YAL010C	251
YAL011W	359
YAL012W	7068
YAL013W	396
YAL014C	624
YAL015C	328
YAL016C-A	65
YAL016C-B	0
YAL016W	1250
YAL017W	384
YAL018C	6
YAL019W	858
YAL019W-A	8
YAL020C	222
YAL021C	1035
YAL022C	701
YAL023C	3249
YAL024C	326
YAL025C	2242
YAL026C	709
YAL026C-A	58
YAL027W	175
YAL028W	68
YAL029C	982
YAL030W	334
YAL031C	311
YAL031W-A	15
YAL032C	315
YAL033W	233
YAL034C	335
YAL034C-B	3
YAL034W-A	188
YAL035W	4221
YAL036C	1905
YAL037C-A	6
YAL037C-B	2878
YAL037W	91
YAL038W	37887
YAL039C	720
YAL040C	1755
YAL041W	802
YAL042C-A	128
YAL042W	2021
YAL043C	685
YAL044C	868
YAL044W-A	210
YAL045C	53
YAL046C	308
YAL047C	218
YAL047W-A	1
YAL048C	173
YAL049C	600
YAL051W	515
YAL053W	1759
YAL054C	272
YAL055W	114
YAL056C-A	13
YAL056W	694
YAL058W	359
YAL059C-A	1
YAL059W	620
YAL060W	1758
YAL061W	245
YAL062W	261
YAL063C	177
YAL063C-A	6
YAL064C-A	27
YAL064W	1
YAL064W-B	6
YAL065C	4
YAL066W	3
YAL067C	104
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	1727
YAR002W	861
YAR003W	535
YAR007C	928
YAR008W	424
YAR009C	85
YAR010C	6
YAR014C	996
YAR015W	1917
YAR018C	268
YAR019C	247
YAR019W-A	20
YAR020C	29
YAR023C	49
YAR027W	365
YAR028W	233
YAR029W	21
YAR030C	16
YAR031W	108
YAR033W	190
YAR035C-A	0
YAR035W	86
YAR042W	1203
YAR047C	18
YAR050W	153
YAR053W	26
YAR060C	0
YAR061W	2
YAR064W	19
YAR066W	7
YAR068W	1
YAR069C	1
YAR070C	3
YAR071W	579
YAR073W	9
YAR075W	1
YBL001C	1109
YBL002W	1999
YBL003C	1951
YBL004W	1542
YBL005W	315
YBL005W-A	0
YBL005W-B	172
YBL006C	568
YBL006W-A	0
YBL007C	1611
YBL008W	474
YBL008W-A	1
YBL009W	493
YBL010C	207
YBL011W	871
YBL012C	47
YBL013W	36
YBL014C	634
YBL015W	1480
YBL016W	715
YBL017C	1261
YBL018C	392
YBL019W	208
YBL020W	868
YBL021C	417
YBL022C	1468
YBL023C	487
YBL024W	2250
YBL025W	146
YBL026W	450
YBL027W	15425
YBL028C	1053
YBL029C-A	238
YBL029W	169
YBL030C	12437
YBL031W	222
YBL032W	1199
YBL033C	947
YBL034C	309
YBL035C	695
YBL036C	935
YBL037W	389
YBL038W	624
YBL039C	3686
YBL039C-A	0
YBL039W-B	89
YBL040C	730
YBL041W	1800
YBL042C	1782
YBL043W	217
YBL044W	1
YBL045C	6330
YBL046W	363
YBL047C	1718
YBL048W	22
YBL049W	128
YBL050W	939
YBL051C	2011
YBL052C	364
YBL053W	16
YBL054W	1910
YBL055C	717
YBL056W	1958
YBL057C	619
YBL058W	1268
YBL059C-A	301
YBL059W	172
YBL060W	354
YBL061C	626
YBL062W	21
YBL063W	209
YBL064C	1184
YBL065W	0
YBL066C	639
YBL067C	675
YBL068W	1048
YBL068W-A	0
YBL069W	542
YBL070C	32
YBL071C	156
YBL071C-B	5
YBL071W-A	393
YBL072C	8599
YBL073W	8
YBL074C	73
YBL075C	413
YBL076C	5543
YBL077W	246
YBL078C	170
YBL079W	858
YBL080C	176
YBL081W	1168
YBL082C	632
YBL083C	23
YBL084C	372
YBL085W	768
YBL086C	379
YBL087C	5948
YBL088C	469
YBL089W	317
YBL090W	413
YBL091C	1928
YBL091C-A	232
YBL092W	15638
YBL093C	1010
YBL094C	31
YBL095W	186
YBL096C	8
YBL097W	128
YBL098W	210
YBL099W	8523
YBL100C	687
YBL100W-A	0
YBL100W-B	129
YBL100W-C	3
YBL101C	321
YBL102W	490
YBL103C	492
YBL104C	481
YBL105C	771
YBL106C	327
YBL107C	355
YBL107W-A	0
YBL108C-A	0
YBL108W	3
YBL109W	5
YBL111C	2
YBL112C	0
YBL113C	393
YBL113W-A	0
YBR001C	345
YBR002C	713
YBR003W	489
YBR004C	328
YBR005W	184
YBR006W	322
YBR007C	441
YBR008C	435
YBR009C	3248
YBR010W	3258
YBR011C	8596
YBR012C	13
YBR012W-A	0
YBR012W-B	28
YBR013C	109
YBR014C	521
YBR015C	1922
YBR016W	471
YBR017C	1281
YBR018C	17
YBR019C	101
YBR020W	146
YBR021W	544
YBR022W	273
YBR023C	1235
YBR024W	244
YBR025C	6375
YBR026C	865
YBR027C	0
YBR028C	717
YBR029C	1428
YBR030W	666
YBR031W	15101
YBR032W	29
YBR033W	137
YBR034C	4160
YBR035C	722
YBR036C	1915
YBR037C	188
YBR038W	655
YBR039W	5994
YBR040W	3
YBR041W	778
YBR042C	521
YBR043C	609
YBR044C	382
YBR045C	116
YBR046C	181
YBR047W	46
YBR048W	9562
YBR049C	880
YBR050C	40
YBR051W	14
YBR052C	506
YBR053C	312
YBR054W	1220
YBR055C	584
YBR056C-B	0
YBR056W	398
YBR056W-A	61
YBR057C	607
YBR058C	819
YBR058C-A	645
YBR059C	589
YBR060C	517
YBR061C	598
YBR062C	249
YBR063C	215
YBR064W	12
YBR065C	187
YBR066C	282
YBR067C	5357
YBR068C	4221
YBR069C	3810
YBR070C	367
YBR071W	989
YBR072C-A	5
YBR072W	1000
YBR073W	962
YBR074W	765
YBR076C-A	60
YBR076W	15
YBR077C	365
YBR078W	14115
YBR079C	5146
YBR080C	977
YBR081C	610
YBR082C	3245
YBR083W	631
YBR084C-A	11922
YBR084W	2947
YBR085C-A	764
YBR085W	120
YBR086C	1572
YBR087W	653
YBR088C	692
YBR089C-A	688
YBR089W	244
YBR090C	151
YBR091C	161
YBR092C	2926
YBR093C	2062
YBR094W	497
YBR095C	465
YBR096W	594
YBR097W	167
YBR098W	211
YBR099C	0
YBR101C	974
YBR102C	433
YBR103C-A	0
YBR103W	407
YBR104W	502
YBR105C	1845
YBR106W	5158
YBR107C	224
YBR108W	243
YBR109C	2101
YBR109W-A	12
YBR110W	726
YBR111C	932
YBR111W-A	239
YBR112C	581
YBR113W	39
YBR114W	700
YBR115C	1425
YBR116C	6
YBR117C	148
YBR118W	24895
YBR119W	316
YBR120C	235
YBR121C	6716
YBR121C-A	0
YBR122C	738
YBR123C	344
YBR124W	16
YBR125C	597
YBR126C	1832
YBR126W-A	473
YBR126W-B	256
YBR127C	7184
YBR128C	54
YBR129C	249
YBR130C	537
YBR131C-A	0
YBR131W	250
YBR132C	119
YBR133C	570
YBR134W	1
YBR135W	383
YBR136W	363
YBR137W	389
YBR138C	170
YBR139W	359
YBR140C	902
YBR141C	365
YBR141W-A	0
YBR142W	1460
YBR143C	4383
YBR144C	3
YBR145W	442
YBR146W	909
YBR147W	21
YBR148W	31
YBR149W	1557
YBR150C	329
YBR151W	1007
YBR152W	174
YBR153W	349
YBR154C	1804
YBR155W	1824
YBR156C	307
YBR157C	401
YBR158W	6209
YBR159W	1125
YBR160W	710
YBR161W	302
YBR162C	6392
YBR162W-A	777
YBR163W	444
YBR164C	704
YBR165W	280
YBR166C	634
YBR167C	192
YBR168W	200
YBR169C	438
YBR170C	581
YBR171W	925
YBR172C	1895
YBR173C	783
YBR174C	7
YBR175W	319
YBR176W	242
YBR177C	1785
YBR178W	3
YBR179C	473
YBR180W	65
YBR181C	9515
YBR182C	136
YBR182C-A	6
YBR183W	211
YBR184W	40
YBR185C	376
YBR186W	167
YBR187W	1629
YBR188C	326
YBR189W	18749
YBR190W	2
YBR191W	7707
YBR191W-A	0
YBR192W	524
YBR193C	264
YBR194W	151
YBR195C	524
YBR196C	17409
YBR196C-A	13
YBR196C-B	30
YBR197C	305
YBR198C	1021
YBR199W	1574
YBR200W	547
YBR200W-A	5
YBR201C-A	49
YBR201W	296
YBR202W	917
YBR203W	108
YBR204C	305
YBR205W	950
YBR206W	168
YBR207W	1180
YBR208C	435
YBR209W	33
YBR210W	222
YBR211C	226
YBR212W	732
YBR213W	198
YBR214W	361
YBR215W	447
YBR216C	341
YBR217W	167
YBR218C	2138
YBR219C	0
YBR220C	777
YBR221C	3909
YBR221W-A	1
YBR222C	1097
YBR223C	198
YBR223W-A	0
YBR224W	2
YBR225W	287
YBR226C	26
YBR227C	469
YBR228W	207
YBR229C	657
YBR230C	549
YBR230W-A	209
YBR231C	206
YBR232C	30
YBR233W	267
YBR233W-A	212
YBR234C	1571
YBR235W	542
YBR236C	510
YBR237W	430
YBR238C	1392
YBR239C	312
YBR240C	104
YBR241C	346
YBR242W	535
YBR243C	674
YBR244W	241
YBR245C	891
YBR246W	796
YBR247C	1912
YBR248C	1333
YBR249C	4227
YBR250W	53
YBR251W	436
YBR252W	529
YBR253W	248
YBR254C	298
YBR255C-A	194
YBR255W	300
YBR256C	816
YBR257W	251
YBR258C	103
YBR259W	245
YBR260C	446
YBR261C	573
YBR262C	756
YBR263W	2866
YBR264C	211
YBR265W	637
YBR266C	0
YBR267W	1253
YBR268W	361
YBR269C	623
YBR270C	217
YBR271W	632
YBR272C	224
YBR273C	482
YBR274W	295
YBR275C	782
YBR276C	670
YBR277C	11
YBR278W	142
YBR279W	1050
YBR280C	152
YBR281C	545
YBR282W	317
YBR283C	3344
YBR284W	68
YBR285W	10
YBR286W	6344
YBR287W	541
YBR288C	391
YBR289W	286
YBR290W	521
YBR291C	257
YBR292C	23
YBR293W	449
YBR294W	211
YBR295W	294
YBR296C	268
YBR296C-A	1
YBR297W	113
YBR298C	132
YBR298C-A	3
YBR299W	38
YBR300C	3
YBR301W	9
YBR302C	15
YCL001W	790
YCL001W-A	7
YCL001W-B	15
YCL002C	330
YCL004W	203
YCL005W	459
YCL005W-A	317
YCL007C	128
YCL008C	281
YCL009C	3407
YCL010C	427
YCL011C	2091
YCL012C	211
YCL014W	473
YCL016C	294
YCL017C	1164
YCL018W	0
YCL019W	0
YCL020W	0
YCL021W-A	49
YCL022C	0
YCL023C	4
YCL024W	344
YCL025C	938
YCL026C-A	28
YCL026C-B	112
YCL027W	168
YCL028W	971
YCL029C	431
YCL030C	1443
YCL031C	1068
YCL032W	387
YCL033C	398
YCL034W	473
YCL035C	1133
YCL036W	1235
YCL037C	74
YCL038C	303
YCL039W	393
YCL040W	2232
YCL041C	21
YCL042W	38
YCL043C	6631
YCL044C	369
YCL045C	2052
YCL046W	75
YCL047C	211
YCL048W	16
YCL048W-A	16
YCL049C	609
YCL050C	1968
YCL051W	373
YCL052C	484
YCL054W	2555
YCL054W-A	175
YCL055W	422
YCL056C	195
YCL057C-A	904
YCL057W	1506
YCL058C	91
YCL058W-A	0
YCL059C	1406
YCL061C	446
YCL063W	468
YCL064C	2138
YCL065W	0
YCL066W	0
YCL067C	0
YCL068C	0
YCL069W	0
YCL073C	0
YCL074W	0
YCL075W	0
YCL076W	0
YCR001W	48
YCR002C	959
YCR003W	295
YCR004C	1118
YCR005C	401
YCR006C	68
YCR007C	95
YCR008W	1000
YCR009C	1121
YCR010C	31
YCR011C	707
YCR012W	36050
YCR013C	3851
YCR014C	246
YCR015C	167
YCR016W	957
YCR017C	1632
YCR018C	177
YCR018C-A	11
YCR019W	232
YCR020C	92
YCR020C-A	327
YCR020W-B	223
YCR021C	236
YCR022C	10
YCR023C	364
YCR024C	227
YCR024C-A	2279
YCR024C-B	916
YCR025C	21
YCR026C	725
YCR027C	346
YCR028C	654
YCR028C-A	1573
YCR030C	566
YCR031C	12796
YCR032W	352
YCR033W	811
YCR034W	2055
YCR035C	1073
YCR036W	524
YCR037C	869
YCR038C	103
YCR038W-A	0
YCR039C	0
YCR040W	0
YCR041W	2
YCR042C	535
YCR043C	546
YCR044C	614
YCR045C	271
YCR045W-A	0
YCR046C	589
YCR047C	834
YCR047W-A	0
YCR048W	647
YCR049C	37
YCR050C	95
YCR051W	1062
YCR052W	946
YCR053W	5529
YCR054C	321
YCR057C	2289
YCR059C	975
YCR060W	228
YCR061W	242
YCR063W	60
YCR064C	17
YCR065W	931
YCR066W	286
YCR067C	1139
YCR068W	338
YCR069W	1024
YCR071C	276
YCR072C	1659
YCR073C	444
YCR073W-A	301
YCR075C	137
YCR075W-A	99
YCR076C	243
YCR077C	1688
YCR079W	357
YCR081C-A	0
YCR081W	211
YCR082W	907
YCR083W	536
YCR084C	2004
YCR085W	9
YCR086W	189
YCR087C-A	0
YCR087W	164
YCR088W	1771
YCR089W	389
YCR090C	394
YCR091W	120
YCR092C	383
YCR093W	920
YCR094W	488
YCR095C	378
YCR095W-A	34
YCR096C	0
