ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	16
HRA1	28
ICR1	85
IRT1	96
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	22
NME1	22
PWR1	0
Q0010	0
Q0017	0
Q0020	1
Q0032	0
Q0045	4
Q0050	1
Q0055	2
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	17
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	1
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	348
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	146
RME3	0
RNA170	9
RPR1	4
RUF20	49
RUF21	1
RUF22	1
RUF23	19
RUF5-1	0
RUF5-2	3
SCR1	10
SRG1	170
YAL001C	502
YAL002W	406
YAL003W	15599
YAL004W	0
YAL005C	11448
YAL007C	985
YAL008W	366
YAL009W	254
YAL010C	264
YAL011W	389
YAL012W	9442
YAL013W	538
YAL014C	690
YAL015C	357
YAL016C-A	91
YAL016C-B	0
YAL016W	1299
YAL017W	406
YAL018C	3
YAL019W	1056
YAL019W-A	5
YAL020C	215
YAL021C	1254
YAL022C	883
YAL023C	3774
YAL024C	379
YAL025C	2607
YAL026C	865
YAL026C-A	44
YAL027W	159
YAL028W	117
YAL029C	1262
YAL030W	461
YAL031C	326
YAL031W-A	19
YAL032C	367
YAL033W	226
YAL034C	325
YAL034C-B	4
YAL034W-A	181
YAL035W	5187
YAL036C	2305
YAL037C-A	2
YAL037C-B	3347
YAL037W	101
YAL038W	45663
YAL039C	895
YAL040C	1944
YAL041W	931
YAL042C-A	162
YAL042W	2233
YAL043C	781
YAL044C	1203
YAL044W-A	271
YAL045C	60
YAL046C	357
YAL047C	220
YAL047W-A	1
YAL048C	193
YAL049C	637
YAL051W	574
YAL053W	2077
YAL054C	331
YAL055W	121
YAL056C-A	11
YAL056W	722
YAL058W	427
YAL059C-A	4
YAL059W	687
YAL060W	2342
YAL061W	246
YAL062W	279
YAL063C	203
YAL063C-A	6
YAL064C-A	28
YAL064W	1
YAL064W-B	7
YAL065C	6
YAL066W	0
YAL067C	118
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	1929
YAR002W	1055
YAR003W	521
YAR007C	1108
YAR008W	466
